"l avortement doit être droit vie doit plus jamais être remis question souhaite qu il passe etats unis l avortement plus sujet polémique question pose france c est droit acquis femmes remettre ceci question 21ème siècle ","droits homme"
"boycott toute forme tourisme indonésie comme tous français n ignorez cas compatriote serge atlaoui sais bien diplomatie française s active l irréparable produise alors serge atlaoui jugé d une manière moins ","droits homme"
"boycottons l enseigne h exploite misère bonjour tous citoyens engagés viens lire article l enseigne h revue 60 millions consommateurs je scandalisée cette entreprise généré 2017 bénéfice 2 6 ","droits homme"
"calais vraie solution l immigration chère m cazeneuve voudrait déplacer frontière l angleterre douvres pourquoi quoi servirait déplacer problème faut prendre problème bras corps s en ","droits homme"
"pourquoi cameroun l afrique besoin france l europe l ua nations unies cameroun pays d afrique centrale 25 millions d habitants actuellement bord l implosion effet proie guerre civile depuis 2 ans régions anglophones lutte l extrême nord contre ","droits homme"
"centre rétention nice non l enferment d enfants eric ciotti visite centre rétention administrative c r a alpes maritimes 12 février 2018 prononcé doublement places rétention christian estrosi prévoit déjà ","droits homme"
"m collomb femmes forces l ordre colère malgré courrier réponse daté 11 août dernier reçu président république mr macron lequel affirme avoir demandé mr collomb recevoir délégation ","droits homme"
"colonisation palestine cisjordanie j écris quelques lignes afin réveiller consciences afin stopper colonisation palestine peu peu cisjordanie subissent génocide depuis plus 70 années sans aucun pays ","droits homme"
"comité l onu contre torture d origine sri lankais quand j ai sri lanka j ai arrêté torturé l armée police sri lankaise comme pays plusieurs victimes torture sri lanka ","droits homme"
"comite soutien peuple toubou libye depuis quelques semaines sud libye affrontements meurtriers opposent toubous milice maréchal khalifa haftar violation déclaration nations unies 13 septembre 2007 droits peuples ","droits homme"
"commémoration cent ans fin l esclavage maroc 1920 puis interdiction 1922 marchés esclaves interdits sous protectorat français 1920 esclavage aboli deux ans plus tard est il advenu esclaves ont ils ","droits homme"
"complétons excavation bassins 1 2 chute jean larose retrouver maïté viens messieurs adressons ultime recours afin reprennent immédiatement recherches retrouver corps fille disparue 21 mai dernier chutes jean larose sûreté québec ","droits homme"
"non condamnation mort d asia bibi pakistan verre d eau mobilisons nous asia bibi victime d une injustice révoltante cette jeune femme pakistanaise mère 5 enfants arrêtée 2010 condamnée mort verre d eau confession ","droits homme"
"condamnons propos homophobes pape pape cesse répandre propos homophobes envers homosexuels homosexuelles toute impunité chef église catholique brille inculture ignore homosexualité ","droits homme"
"contre l arrestation d un algérien donne avis cet homme courageux aime pays n est d accord m valls premier ministre français vienne algérie sa phrase m valls n êtes bienvenu où drame pourquoi ","droits homme"
"contre camps d extermination tchétchénie aujourd hui commencé l extermination d homosexuels transsexuels etc camp concentration grozny tchétchénie dont président kadirov c est 1er camp choix sexuels depuis hitler c est ","droits homme"
"contre délinquance liancourt habitants liancourt présentons pétition relative vols détériorations véhicules commune apres avoir entretien téléphonique mr maire roger menn déjà mis dispositions ","droits homme"
"contre discrimination femmes rurales pays développement si statut femme évolue globalement manière positive travers monde nombreuses disparités subsistent entre pays groupes sociaux pays développement femmes paysannes ","droits homme"
"contre l expulsion maison cézanne devant situation familles rue résident e gapençais opposons procédure d expulsion habitants lieu 2 rue cézanne gap ouvert depuis 13 mois ","droits homme"
"contre l expulsion deux amis népalais bénévole secours populaire blaye gironde secrétaire j accueille bénévoles donne cours français depuis mois mai 2014 deux jeunes népalais couple d une ","droits homme"
"contre l expulsion mr n tchétchénie disloquation famille famille n vit france depuis 6 ans 6 enfants ils fui tchétchénie où ils menacés mort papa torturé laissé mort avant d arriver fuir ils ","droits homme"
"contre injustices détournements fonds public liberté d expression lutter contre injustices l ensemble presse comores appelons tous comoriens rassembler autour frère victime abdallah waga menacé mort cause travail presse comores ","droits homme"
"contre lapidation mort d une ivoirienne mariam bamba ivoirienne gardienne d handball club capitale ivoirienne décide s exiler koweite monnayer talent d handballeuse mais hélas c est désillusion totale mariam bamba va retrouver non ","droits homme"
"contre lgbtphobies lettre ouverte gouvernement monsieur premier ministre madame secrétaire etat auprès premier ministre chargée égalité entre femmes hommes lutte contre discriminations madame garde sceaux ","droits homme"
"contre placements abusifs chaque année placements abusifs enfants brisés familles anéanties suite calomniateurs pire juges croient adultes handicapées peuvent prendre décisions ","droits homme"
"contre puce rfid l homme refusons implants puce rfid humains ","droits homme"
"contre répression devenue norme maroc cela peut plus durer maroc vit dernièrement nombreuses affaires nuisant gravement droits l homme dignité invraisemblable voir habitants bidonvilles non relogés après avoir vu leurs ","droits homme"
"contre l utilisation flash ball comme arme dissuasion lors manifestations suite nombreuses personnes gravement blessés lors manifestations gilets jaunes rendant personnes handicapés vie j adresse cette pétition monsieur président emmanuel ","droits homme"
"non criminalisation pauvreté demandons procureur d abandonner poursuites contre 3 jeunes arrêtés frontignan avoir récupéré nourriture avariée poubelles d un supermarché qu ils passé 12 heures garde vue comme criminels ","droits homme"
"croix ploëmel statue jean paul ii doit être retirée bretagne ploërmel croix statue jean paul ii doit être retirée nom laïcité c est inadmissible intolérable non disparition ","droits homme"
"déchéance citoyenneté auteurs profanation cimetière juif pétition contre auteurs profanation cimetière quatzenheim alsace les actes antisémites doivent être réprimés sévèrement j appelle justice française retirer ","droits homme"
"non délit blasphème n existe 7 janvier 2015 journalistes dessinateurs morts nom refus droit devoir blasphème choses ont elles changées nonencore aujourd hui jeunes femmes osent donner opinion osent ","droits homme"
"demande l aide cour européenne droits l homme monsieur greffier cours européenne strasbourg plusieurs habitants bouches rhône déposer requête contre répression violence impose gouvernement voulons ","droits homme"
"demande contrôle participatif voudrions instaurer dès 16h30 nouveau mode partiel dit participatif cela consisterait entraider afin répondre questions façon solidaire ","droits homme"
"demandeurs d asile dissidence résistance face l injustice l etat depuis 2004 famille f reçu mission d accueillir demandeurs d asile sein centre georges bonnet situé annecy part préfecture haute savoie hors quelques mois cette ","droits homme"
"demandons l annulation notification réadmission mamady soumaro vers l allemagne lettre ouverte monsieur préfet finistère depuis décembre 2016 mamady soumaro s est installé morlaix fui pays côte d ivoire car vie menacée ","droits homme"
"demandons belge démission gouvernement charles michel sire majesté monsieur peuple hurle n entendez vous sire plus plus avoir faim sire plus plus avoir froid sire plus plus dormir l hiver rues un seul homme cause cela ","droits homme"
"demandons libération retour france deux français enlevés arrêtés arbitrairement r d congo depuis 17 novembre 2016 mesdames messieurs depuis jeudi 17 novembre 2016 16 jours deux compatriotes français amiénois messieurs boyenga bofala frédéric diumbu ndjeka pablo déclarés ","droits homme"
"demandons réintégration professeurs l ecole nationale supérieure agronomie alger licenciés arbitrairement avoir défendu droit étudiants équité qualité tous ensemble etudiants enseignants chercheurs cadres citoyens signons cette pétition demandons réintégration professeurs l ecole nationale supérieure agronomie alger licenciés ","droits homme"
"démantèlement camp linière protéger femmes enfants violences depuis an camp linière régulièrement évoqué presse locale nationale témoignant violences notamment subies femmes cela peut plus durer solution engageant ","droits homme"
"démanteler camp roms l école primaire houille blanche grenoble depuis mi février plusieurs dizaines migrants venus principalement albanie macédoine établi campement fortune parc valmy derrière stade alpes aujourd hui 104 adultes ","droits homme"
"personnes détresse rue aidez bénévoles refus tacite réitéré majorité élu e s tours d exprimer soutien ville bénévoles battent peu moyens apporter aide personnes rue ","droits homme"
"détruisez ville natale afrine nord ouest syrie لا تدمروا عفرين شمال غرب سوريا do not destroy my hometown afrine in north west of syria suite guerre syrie turquie décide d envahir l enclave kurde d afrine nord ouest syrie nous voulons cette ville abrite plus d un million personnes compris réfugiés syriens d autres ","droits homme"
"non diktat féministes oui retour publicité lingerie d aubade galeries lafayette non diktat féministes comme mme hélène bidard autres obligent subir choses contre volonté quoi paire fesses recouverte superbe lingerie sexiste ","droits homme"
"dissolution ccif l association ccif collectif contre l islamophobie france d autre but bâtir communautarisme déjà bien présent seule préoccupation port voile qu ils veulent imposer toutes femmes ","droits homme"
"dissolution comité miss handi france bonjour tous lançons aujourd hui cette pétition afin dénoncer comité miss handi france relatons faits dimanche 6 novembre 2016 14h lieu l élection miss mister handi france ","droits homme"
"dites stop bombardements civils chaque jour 90 civils victimes armes explosives bombardements aveugles tirs mortiers obus utilisation armes zones peuplées interdite continue tuer blesser 92 civils ","droits homme"
"divorce retrouver état célibataire après divorce obligé tous papiers administratifs garder comme marque indélébile fait qu on marié mariage rompu indiquant divorcé ","droits homme"
"douches municipales avignon avignon seules douches publiques centre ville fermées juin 2013 alerté mairie préfecture qu elles rétablies sans résultat 2015 rendez vous demandés mme maire ","droits homme"
"droit opposable immédiat l égalité salaire entre femmes hommes lieu travail défense parité concentrée tort pouvoir politique comme économique lieu viser france quotidien parité élus gouvernement ","droits homme"
"droit plat substitution viande porc voilà plus semaine informions vote m maire élus portant refus proposer plat substitution viande porc deux nouveaux enfants confession musulmane arrivés rentrée janvier ","droits homme"
"droit travailler bonjour travaille alutec depuis plus d un an j ai comme chef valerie carvalho ferreira personne motivée courageux donne beaucoup d elle travaille toujours présente quand besoin ","droits homme"
"l eau bien commun peuple depuis quelques années gouvernement laisse sociétés privées l exploitation l eau villes créant différences notables entre différentes communes prix d autre part ","droits homme"
" educationpourtoutes soutenez l accès l éducation jeunes filles alors millions jeunes filles réfugiées toujours accès école primaire secondaire 2019 temps faire cette cause priorité demandons ","droits homme"
"egalité aah asi madame ministre méprisiez handicapés chacun sait questions suivantes droit l aah si aucune ressources droit l asi remplace l aah différentielle si travaillé ","droits homme"
"l égalité droit logement viens d acquérir appartement voulais louer fille après m être renseignée j ai deux solutions dois louer prix marché sinon j ai redressement fiscal sachant fille rsa sinon dois ","droits homme"
"égalité hommes femmes bonjour m président m adresse car celui représente l état français ensemble contacte espérant message passera jusqu moins ","droits homme"
"enfants yémen abandonnés puissants planète crime contre l humanité horreur crime contre humanité les puissants criminels guerre dont france rassemblons signatures faire cesser immondes guerres tuent surtout plus fragiles des millions civils dont millions ","droits homme"
"tous ensemble contre exclusion financière femmes 2016 plus milliard femmes trouvent encore exclues système bancaire traditionnel jour emblématique toutes causes féminines babyloan lance pétition nationale rappeler enjeu ","droits homme"
"épouse doit pouvoir donner nom cellule familiale propose pétition afin renforcer droits homme plus particulièrement droits femmes question mettre terme ascendance hommes femmes travers ","droits homme"
"éradiquez viol violences sexuelles souhaitons gouvernement lutte contre harcèlement viol qu il prenne nouvelles mesures prévention éducation accompagnement victimes suivi criminels le viol maroc ","droits homme"
"estefania doit rester france estefania orellana jeune chilienne 31 ans étudiante l université montpellier iii arrivée france 2010 poursuivre études rencontré deux ans leopoldo furlan aujourd hui compagnon union ","droits homme"
"l etat français doit protéger travailleuses domestiques l attention monsieur edouard philippe premier ministre madame muriel pénicaud ministre travail travailleuses domestiques femmes ménage nounous aides domicile monde elles ","droits homme"
"êtes vous d accord créer banque gilets jaunes afin répondre violence incomprise manque d imagination sûrement manque temps demande peuple citoyens français nom gilets jaunes rassembler créer nouveau système ","droits homme"
"l événement tragique charlie hebdo occasion d observer intégrer violence ordinaire l impression qu une grande majorité entre s est engouffrée tête baissée biais l émotion voie royale tracée groupe lagardère l origine symbolisation phénomène logo charlie ","droits homme"
"non l exécution d ali al nimr bonjour monsieur président états unis nom peuple français demande autoriser décapitation jeune ali al nimr jeune homme commis aucun délit nom peuple ","droits homme"
"non exécution d ali al nimrs nom droits l homme nom droit enfants nom l humanité mobilisons nous tous contre l exécution d ali al nimrs ","droits homme"
"non l exécution serge atlaoui france l un grands pays droits l homme faut qu elle fasse plus serge famille ","droits homme"
"éxigeons kits décès partir 18 ans confrontée décès tante weber simone reposes paix tatie énormément difficultés faire respecter dernières volontés car ","droits homme"
"exode plus qu un pourcentage nombre combien sommes nous être indignés traitement fait exilés réfugiés migrants tous êtres exode l objectif dénombrer faire ","droits homme"
"non l expulsion farhad faisons part extrême inquiétude concernant farhad ayoubi actuellement centre rétention perpignan risque être renvoyé façon imminente autriche cadre ","droits homme"
"non l expulsion leke ganimete leurs enfants famille gjokaj leke ganimete leurs trois enfants arrivée france décembre 2013 ils quitté pays suite invivables pressions raison mariage mixte catholique musulman ","droits homme"
"facebook fasse ménage parmi leurs modérateurs islamistes athées condamnés mort 13 pays ceux vivent pays là courent risque énorme s afficher tant tel certains d entre décidé dénoncer principes ","droits homme"
"faisons 7 janvier journée charlie 7 janvier 2015 12 morts côté locaux charlie hebdo 8 janvier policière lâchement abattue complice l attentat veille dernier abattant 4 autres personnes lendemain cause ","droits homme"
"faisons respecter droit d asile stop dublin monsieur gérard collomb écris faire part désaccord profond politique france concernant traitement personnes dublinées il indigne refuser personnes ","droits homme"
"famille syrienne menacée d être reconduite espagne installée depuis an foix logée cada saverdun hlm foix cette famille vue refuser demande asile ofpra sous prétexte obtenu juin 2016 protection ","droits homme"
"famille tchèque vit sous l occupation nazie émission téléréalité choquant victimes quand vie idyllique camps d extermination quand candidats décérébrés testant bienfaits chambres gaz désolant quand connerie endort masses dérives d une télé dite réalité réelle ","droits homme"
"faveur d une loi victimes violences conjugales puissent garder logement chiche femmes victimes violences conjugales doivent quitter leurs domiciles leurs enfants appeler 115 places hôtels minables depuis décennies 2018 l urgence toujours là aucune ","droits homme"
"femmes mettre cohérence droit biologie pays plus globalement quasiment toutes sociétés enfants portent plus souvent nom père une avancée législative récente permet aujourd hui choisir coller nom ","droits homme"
"fermeture établissements commerciaux interdits femmes certaines zones quartiers villes françaises 2016 établissements commerciaux débits boissons interdits femmes cette situation intolérable demande réaction décisive ","droits homme"
"fermeture genre site rencontres lance cette pétition marlène schiappa secrétaire d état auprès premier ministre chargée l égalité entre femmes hommes s occupe urgemment ","droits homme"
"fermeture site les survivants collectif propagande anti ivg j ai décidé créer cette pétition après avoir vu réseaux sociaux collectif survivants train lancer campagnes d affichage publicitaire sauvage ceux ","droits homme"
"finir enfin châtiments corporels éducation sans violence combien fois a t on entendu revendiquer compris acteurs vie sociale politique nostalgie quasiment fierté avoir reçu gifles fessées sans autant ","droits homme"
"français l arc triomphe si aimez france tout simplement français d en haut d en bas français nantis français pauvres français territoires français ","droits homme"
"francais stigmatisés juge l attitude autorités nice face choix certains français quant tenue vestimentaire abusive depuis quand loi interdit elle port d un vêtement plutôt qu un autre travail ","droits homme"
"france doit fournir droits titres propriété kanaky kanak kanaky depuis 24 09 1853 bonjour kanaky 08 07 2017 démystification pourquoi france aucun droit dire faire quoique kanaky contre kanak pourquoi imposer rigueur vigueur loi blanc dit ","droits homme"
" freenimr exécution imminente d ali al nimr stop barbarie arabie saoudite arabie saoudite s apprête décapiter crucifier homme 21 ans ali al nimr dont seuls torts d avoir manifesté lors printemps arabe âge 17 ans d être ","droits homme"
"gardons cardinal barbarin pétition appelant démission cardinal barbarin justifie honnêteté homme mettre doute comme tout homme peut commettre ","droits homme"
"gendarme beltrame mis honneur bezons rendons hommage défenseurs nation commémorations nommant rues avenues places publiques leurs noms milliers gens morts pendant deux dernières guerres encore ","droits homme"
"giving tuesday 27 novembre journée solidarité france 27 novembre prochain mouvement international givingtuesday fait apparition première fois france porté collectif plus 150 acteurs intérêt général objectif ","droits homme"
"habitants squats bidonvilles droits hommes femmes enfants squats bidonvilles droits ceci appel citoyen défense dignité fondamentale personnes sans abris aujourd hui grand lyon enfants hommes ","droits homme"
"halte répression syndicale soutien camarade l union locale cgt soissons exige respecté droit ainsi libertés syndicales oph soissons peut tolérer l agression directeur rétrograde anti démocratique contre délégué syndical jacky foulon ","espace europeen"
"hellfest petit guitoune obtienne pass petit guitoune obtienne pass ","droits homme"
"hommes droit choisir d être pères quand ils veulent mettons fin paternité imposée aujourd hui l article 341 1 code civil prévoit mère peut demander secret identité protégé accouchant sous x art 341 1 code civil ainsi conformément cet article ","droits homme"
"non l hypocrisie racisme islamophobe l hypocrisie fait bon train france ainsi racisme islamophobe certaines communes jugent bon mettre qu un seul repas cantine sous prétexte laïcité certains votent non sans porc certains votent oui repas ","droits homme"
"non l incitation pédophilie viols d enfants lors d un prêche daté mai 2013 imam khattabi justifié relations sexuelles jeunes filles mineures aïcha prophète demandée mariage 7 ans ","droits homme"
"inscrire l excision comme crime contre l humanité alerteexcision milliers petites filles nées afrique europe france vont être excisées mois viennent plupart afrique celles nées europe france vont être envoyées voyage ","droits homme"
"l instauration système horaire séance unique comunikcrm fidèles employés comunikcrm présente pétition demandons l instauration système horaire séance unique durant deux mois juillet août proposons comme horaires travail ","droits homme"
"interdire l avortement jours femmes font l amour plus plus jeunes courants depuis 6eme modes protection éviter transfert maladies naissance bébés pourtant combien filles femmes avortent ","droits homme"
"interdisons pegida france pegida projette créer discorde france organisant manifestations toutes villes france demandons autorités empêcher tout moyen légal manifestations si gouvernement prend ","droits homme"
"journaliste française fosse commune espagne depuis 1936 amis espagne républicaine antifasciste demandons gouvernement français tout mettre œuvre afin restes journaliste romancière française renée lafont fusillée 1er ","droits homme"
"journée nationale non utilisation facebook droits liberté d expression respectes tous citoyens français utilisateurs facebook depuis plusieurs mois citoyens français utilisateurs facebook privés droit d expression qu il s agisse d images textes d actualités ","droits homme"
"justice monde médical parce gens s appauvrissent vivent l injustice social ils font obliger traitementsles médecins n écoutent patients dire leurs imposent volonté entre ","droits homme"
"kazakhstan travailleuses domestiques luttent leurs droits kazakhstan travailleuses domestiques effectuent compte ménages privés tâches allant nettoyage cuisine passant garde enfants soins apportés membres ","droits homme"
"laissons l aquaruis aborder marseille monsieur président l aquarius dernier bateau portant secours méditerranée français peuple humaniste supportons plus savoir hommes femmes enfants meurent quotidiennement ","droits homme"
"légalisation cannabis québec tous ceux désireraient consommer leurs joints sans avoir peur représailles police ","droits homme"
"légalisation contrôlée production vente consommation cannabis belgique réglementer marché cannabis protéger consommateur permettre police économiser argent augmenter revenus etats attendu études plus fiables notamment ","droits homme"
"légion d honneur hervé gourdel demandons dérogation spéciale président république légion d honneur attribuée directement grade commandeur hervé gourdel titre militaire titre posthume considération sort tragique ","droits homme"
"lettre ouverte monsieur macron maintien d un contrat service civique monsieur président j ai 19 ans vis france depuis 18 ans j ai effectué l ensemble scolarité l école république après passage faculté sociologie décide ","droits homme"
"lever l interdiction administrative l inscription nom amazigh totale non conformité constitution tunisienne l administration continue refuser l inscription nom d origine autochtone amazigh frustrer citoyens libre choix nom donner leurs enfants nouveaux ","droits homme"
"libération 3 français arrêtés emprisonnés torturés maroc affaire trois franco maghrébins partis maroc ami marocain dévoile petit petit mesure apparaissent nouveaux éléments année dernière bande quatre malfrats sévissait environs tanger ","droits homme"
"libération antoine randolph franco togolais kidnappé togo 17 février 2016 antoine randolph docteur vétérinaire 74 ans figures proue opposition togolaise opposant première heure régime gnassingbe antoine randolph revenu pays après admission ","droits homme"
"libération immédiate cyber militant raif badawi condamné 1 000 coups fouet monsieur premier ministre harper raif badawi injustement condamné apostasie contraire droit humain liberté pensée conscience religion cette pétition demande gouvernement ","droits homme"
"libération homa hoodfar faut lutter libérer car détenue rien iran fausses accusations faut beaucoup signatures contre détention s il plaît ","droits homme"
"libération régularisation famille gallushi menacés mort pays demandons présente pétition famille gallushi puisse revenir haute loire où repères où ils commencé dessiner avenir renvoyer albanie ","droits homme"
"libération ryadh karim étudiants lyon 2 jeudi 24 janvier matin alors qu ils rendaient l université suivre leurs cours ryadh karim faits interpeller gendarmerie gare perrache ils ensuite placés retenue ","droits homme"
"libérer hermann yameogo hermann yameogo arrêts depuis 5 octobre 2015 n avoir condamné coup d état burkina faso général diendiéré c est liberté d expression dont s agit ","droits homme"
"libérez ahed tamimi 17 ans état vient mettre prison avoir exigé droits reconnus l assemblée générale nations unies respectés garantis point vue droit international ","droits homme"
"libérez bennagui abdelkader raison santé précaire bennagui abdelkader incarcéré pénitencier sidi bel abbés trouve entre quatre murs depuis environ 12 ans sa mère déplace d el bayadh sidi bel abbés parcourt 226 kms rendre ","droits homme"
"libérez danilo maldonado machado danilo maldonado machado artiste graffeur cubain la nuit 26 novembre mort fidel castro l artiste téléphone compagne quand police cubaine venue chercher ","droits homme"
"libérez hachim said hassane hachim said hassane garde vue depuis 48 heures moroni capitale comores tort c est trouver rues moroni vendredi 1er juin 2018 nombre comoriens prévu manifester ","droits homme"
"libérez journaliste algérien djamel alilat signataires cette pétition demandons toute urgence autorités royaume maroc libérer sans conditions journaliste algérien djamel alilat arrêté nuit ","droits homme"
"libérez moussa cet humanitaire emprisoné bangladesh humanitaire emprisonné bangladesh sous faux prétextes travaille association humanitaire musulmane lors d une journées effectuait état lieux peuple opprimé junte ","droits homme"
"parce liberté choix bien réelle cette pétition fait suite référence sévérité amendes encourues avoir fermé jour 14 juillet 2016 agissements irresponsables constituent également non respect ","droits homme"
"liberté être importunée regard récente tribune monde 9 01 2018 laquelle centaine femmes françaises témoigné désapprobation mouvements metoo balancetonporc prétextant ceux ci attaque ","droits homme"
"liberté d expression réseaux sociaux colère indignation partage forcément inadmissible pays soit disant libre démocratique respectant valeurs république ouvert etc puisse s exprimer publiquement librement ","droits homme"
"libre accès lieux publics toutes tous protestons plus grande détermination contre comportement d un café ville interdit présence femmes lieux france pays où née devise ","droits homme"
"limoges pétition réouverture point d accès droit etrangers pade suite fermeture brutale point accès droit étrangers pade limoges depuis 1er janvier 2019 acteurs locaux invite signer cette pétition remise responsables locaux ","droits homme"
"linky carqueiranne absence étude sanitaire réduisant état cobayes utilisation données personnelles fins commerciales pannes dégâts irréversibles ","droits homme"
"loi cadre contre violences faites femmes 11 ans attente ça suffit exigeons loi cadre contre violences faites femmes maintenant violences encontre femmes représentent symbole plus brutal ","droits homme"
"loi carle discrimination d un mode vie rappel loi n 2017 86 27 janvier 2017 relative égalité citoyenneté publiée journal officiel entrée vigueur 29 janvier 2017 article 195 cette ","droits homme"
"loi rendant obligatoire l égalité salariale entre femmes hommes depuis 1er janvier 2018 l islande premier pays où l égalité salariale entre femmes hommes rendue strictement obligatoire loi entreprises donc l obligation d attribuer ","droits homme"
"louis laugier préfet l aveyron accordez carte résident patrick professeur d allemand admis capes cafep licencié arrêt maladie louis laugier préfet l aveyron accordez carte résident patrick t professeur d allemand admis capes licencié arrêt maladie patrick tiagoné professeur d allemand admis capes cafep ","droits homme"
"lutter face fraudes commises sociétés déménagement agences immobilières retrouvé depuis début projet déménagement face réel problème prendre globalité sans savoir censé être majeur ","droits homme"
"luttez contre insécurité maroc peur casablanca guerre contre criminalité casablanca chose nouvelle celle ci déjà commencé depuis quelques années selon numbeo base données villes pays monde entier ","droits homme"
"maladie bascule fait divers tous toutes attire attention jamais plus personne malade subisse pression morale physique institutions santé justice famille vie détruite caisse primaire ","droits homme"
"mariage tous lance pétition mariage homosexuel reste car beaucoup d homosexuels s aiment veulent marier loi 18 mai 2013 mariage tous france devenue 9ème pays européen 14ème pays monde ","droits homme"
"méditerranée quand union européenne piétine valeurs humanistes monsieur président sommet extraordinaire réuni jeudi 23 avril rassemblant chefs etats gouvernements union européenne hauteur drame humain train jouer sous yeux ","droits homme"
" meetoo paytoo égalité salariale femmes hommes depuis longtemps femmes moins bien payées hommes travail on parle plus plus part constater cet état fait fait rien certains politiques annoncent ici deux trois ","droits homme"
"mettre fin l injustice pouvoir algérie merzougtouati condamnation merzoug touati restons passifs envoyez message médias étrangers ambassades étrangères algérie bonjour journaliste blogueur algérien merzoug touati vient ","droits homme"
"mettre fin inqualifiable déliquescence judiciaire finir procédés privation droits effectifs temps inversion valeurs barrages usurpation pouvoir judiciaire indélicatesse ministère justice impunité conciliateurs judiciaires spéculateurs ","droits homme"
"mettre fin l isolement julian assange dépit deux décisions o n u décrivant détention comme arbitraire illégale exigeant libération immédiate julian assange toujours retenu l ambassade ","droits homme"
"migrants humains campements solutions habitants plaine l arrivée migrants démunis tout l avenue wilson choque n est possible laisser humains dont certains très jeunes parfois mineurs telles conditions l installation ","droits homme"
"mines d or ciel ouvert arsenic arrêtons crime masse invisible campagne internationale arrêtons crime masse invisibledes millions personnes travers monde tombent malade meurent chaque jour sans savoir l empoisonnement chronique l arsenic cause l arsenic présent l état ","espace europeen"
"mobilisation empêcher l expulsion sokrat monsieur préfet honneur solliciter attention situation monsieur g sokrat risque expulsion france sokrat arménien âgé 28 ans sokrat venu france août 2014 demander asile ","droits homme"
"mobilisation famille seferaj fleury orne sans papier menacée d expulsion signons pétition abrogation obligation quitter territoire régularisation famille seferaj fleury orne famille seferaj vu demande titre séjour refusée ","droits homme"
"mobilisons droit inès vie parents inès veulent temps dire revoir fille adolescente 14 ans sous assistance respiratoire depuis 22 juin dernier service réanimation pédiatrique chu nancy ","droits homme"
"mode islamique appel boycott marques uniqlo h marks spencers dolce gabana autres enseignes depuis quelques mois grandes enseignes établissent stratégie destination femmes musulmanes voilées première fois septembre 2015 h mis scène femme foulard ","droits homme"
"non 2 classes niveaux 4 5 l effectif future rentrée 2019 2020 diffère l éducation nationale minimise effectifs entraîne réduction nombre classes niveaux 5 4 effet l éducation ","enfants"
"3 classes aramits monsieur barrière inspecteur academie directeur services départementaux education nationale parents enfants oncles tantes grands parents frères sœurs ","enfants"
"5ème poste enseignant parents élèves école marie rouanet rivière tarndemandent création poste entier enseignant supplémentaire rentrée 2018 actuellement seules ","enfants"
"trop d accidents jeunes empruntent routes nuit rejoindre bus scolaire chaque jour nombre important jeunes écoliers collégiens lycéens marchent long routes campagne souvent nuit noire rejoindre point ramassage bus scolaire ils savent qu ils risquent ","enfants"
"accueil pique nique jours grève cantine marseille 8 décembre 2018 grèves personnel municipal particulièrement cantine cours écoles enfants parents ainsi enseignants impactés d accueil cantine ","enfants"
"aider enfants troubles dys maman deux enfants présentent troubles dys les troubles l apprentissage présentent comme dyslexique dysphasique dyscalculie dysorthographie habitant quartiers sud cmpp verdillon ","enfants"
"aidez enfants l éducation nationale veut fermer classe ulis l école cailletet école plein pied transférer l école carco école 2 étages sans adaptation personne ","enfants"
"aire jeux inadaptée m maire valence constaté niveau parc jean perdrix valence haut changements censés réjouir familles quartiers entourant parc malheureusement c est loin ","enfants"
"allonger durée légale congé maternité france code travail prévoit durée 10 semaines congé maternité post accouchement 2 mois demi vie donc mère doit trouver mode garde faire garder enfant retourner travailler ","enfants"
"améliorer qualité cantines scolaires pontoise souhaitons adresser cher parents grands parents futurs parents d élèves pontoise afin aider faire signer cette pétition respect santé enfants ","enfants"
"non l annulation épreuves maths 03 04 2018 mardi 3 avril étudiants m2na espe caen saint lô d alençon passé épreuves mathématiques lors cette épreuve alençon surveillante l épreuve ","enfants"
"l annulation partiel d histoire cause l erreur professeur travaux dirigés élèves l1 groupes 1 2 3 5 7 8 9 10 15 17 19 20 21 staps re convoqué but repasser épreuve écrite ","enfants"
"appel reprise dialogue social l alsh madame maire parents d élèves cachan s unissent demander d entendre revendications personnel alsh 6 avril dernier comptabilisions 10 jours gréve comprenez n est plus ","enfants"
"l arabe lsf langue signes française l école ministre éducation souhaite permettre initiation arabe école et si souci intégration donnait aussi cette possibilité enseigner langue signes ","enfants"
"asem tous maternels demandons revue organisation pré établie maintenant poste asem ensemble élèves maternelles ","enfants"
"association parents maintien l espace jeunes bussy st georges 1 non fermeture l espace jeunes 11 17 ans bussy saint georges 2 non dissolution licenciement l équipe d animation l espace jeunes 3 non modification d accès l espace ","enfants"
"non l augmentation frais d inscription étudiants étrangers augmentation frais inscription français étrangers tous cas non gouvernement annoncé 19 novembre augmentation compter rentrée 2019 frais ","enfants"
"non coursives prix abusif lycée français tamatave ","enfants"
"non élèves situation handicap sacrifiés rentrée 2018 parents d enfants situation handicap scolarisés dispositif ulis unité locale l inclusion scolaire l école cadoue d orléans source depuis plusieurs années l éducation ","enfants"
"non fermetures classe écoles carmaux écoles jean jaurès jbc menacées fermeture classe rentrée 2019 enfants pourront donc plus bénéficier meilleures conditions d enseignement demandons donc l arrêt ","enfants"
"non perturbateurs endocriniens assiettes enfants aujourd hui repas préparés cantine centrale louveciennes école soudanes jour cuisinier appelle liaison chaude distribution déroule ","enfants"
